DATE_ET,WEBSITE_ID,PRICE_FLOOR,COUNTRY_GROUP,AUCTIONS,IMPS,PERC_MAKEUP
2026-03-07,75188,1.17,USA,20,20,0.000020
2026-03-07,75188,1.18,USA,19822,19806,0.019402
2026-03-07,75188,1.2,USA,46514,39576,0.045529
2026-03-07,75188,1.26,USA,41,0,0.000040
2026-03-07,75188,1.28,USA,9,4,0.000009
2026-03-07,75188,1.3,USA,5,2,0.000005
2026-03-07,75188,1.38,USA,70,11,0.000069
2026-03-07,75188,1.4,USA,1951,1134,0.001910
2026-03-07,75188,1.5,USA,1,1,0.000001
2026-03-08,75188,0.04,GDPR,3561,2577,0.055491
2026-03-08,75188,0.06,GDPR,11152,6822,0.173783
2026-03-08,75188,0.07,GDPR,557,243,0.008680
2026-03-08,75188,0.1,GDPR,329,180,0.005127
2026-03-08,75188,0.12,GDPR,352,191,0.005485
2026-03-08,75188,0.15,GDPR,496,402,0.007729
2026-03-08,75188,0.16,GDPR,7589,590,0.118260
2026-03-08,75188,0.18,GDPR,1396,539,0.021754
2026-03-08,75188,0.19,GDPR,5778,1741,0.090039
2026-03-08,75188,0.21,GDPR,439,229,0.006841
2026-03-08,75188,0.22,GDPR,2493,469,0.038849
2026-03-08,75188,0.24,GDPR,1317,499,0.020523
2026-03-08,75188,0.25,GDPR,7341,2811,0.114396
2026-03-08,75188,0.27,GDPR,440,125,0.006857
2026-03-08,75188,0.28,GDPR,2055,459,0.032023
2026-03-08,75188,0.3,GDPR,1072,313,0.016705
2026-03-08,75188,0.31,GDPR,906,244,0.014118
2026-03-08,75188,0.33,GDPR,126,54,0.001963
2026-03-08,75188,0.34,GDPR,2,0,0.000031
2026-03-08,75188,0.37,GDPR,6693,1686,0.104298
2026-03-08,75188,0.39,GDPR,26,3,0.000405
2026-03-08,75188,0.4,GDPR,1639,191,0.025541
2026-03-08,75188,0.42,GDPR,78,6,0.001215
2026-03-08,75188,0.48,GDPR,1903,650,0.029655
2026-03-08,75188,0.49,GDPR,6428,1263,0.100168
2026-03-08,75188,0.51,GDPR,4,2,0.000062
2026-03-08,75188,0.04,Other,5657,4623,0.087783
2026-03-08,75188,0.05,Other,5336,2802,0.082802
2026-03-08,75188,0.06,Other,19997,15560,0.310305
2026-03-08,75188,0.07,Other,609,472,0.009450
2026-03-08,75188,0.1,Other,4,4,0.000062
2026-03-08,75188,0.13,Other,65,65,0.001009
2026-03-08,75188,0.15,Other,4936,4907,0.076595
2026-03-08,75188,0.16,Other,15554,2692,0.241361
2026-03-08,75188,0.18,Other,3371,1587,0.052310
2026-03-08,75188,0.19,Other,8060,4027,0.125072
2026-03-08,75188,0.24,Other,65,46,0.001009
2026-03-08,75188,0.25,Other,398,265,0.006176
2026-03-08,75188,0.32,Other,18,0,0.000279
2026-03-08,75188,0.37,Other,141,97,0.002188
2026-03-08,75188,0.39,Other,8,7,0.000124
2026-03-08,75188,0.49,Other,198,65,0.003072
2026-03-08,75188,0.51,Other,26,22,0.000403
2026-03-08,75188,0.04,TIER_1,6854,6687,0.056419
2026-03-08,75188,0.06,TIER_1,13853,12695,0.114031
2026-03-08,75188,0.07,TIER_1,573,572,0.004717
2026-03-08,75188,0.1,TIER_1,616,616,0.005071
2026-03-08,75188,0.12,TIER_1,878,876,0.007227
2026-03-08,75188,0.13,TIER_1,1186,1184,0.009763
2026-03-08,75188,0.15,TIER_1,1819,1794,0.014973
2026-03-08,75188,0.16,TIER_1,29823,4761,0.245489
2026-03-08,75188,0.18,TIER_1,1867,1093,0.015368
2026-03-08,75188,0.19,TIER_1,4384,2405,0.036087
2026-03-08,75188,0.21,TIER_1,4018,1632,0.033074
2026-03-08,75188,0.22,TIER_1,8135,4455,0.066964
2026-03-08,75188,0.24,TIER_1,1785,991,0.014693
2026-03-08,75188,0.25,TIER_1,5477,2537,0.045084
2026-03-08,75188,0.27,TIER_1,3777,1230,0.031091
2026-03-08,75188,0.28,TIER_1,7164,3912,0.058971
2026-03-08,75188,0.3,TIER_1,2289,990,0.018842
2026-03-08,75188,0.31,TIER_1,1279,611,0.010528
2026-03-08,75188,0.32,TIER_1,16,0,0.000132
2026-03-08,75188,0.33,TIER_1,1189,668,0.009787
2026-03-08,75188,0.34,TIER_1,4569,2538,0.037610
2026-03-08,75188,0.36,TIER_1,4408,4360,0.036285
2026-03-08,75188,0.37,TIER_1,1624,615,0.013368
2026-03-08,75188,0.4,TIER_1,7394,2614,0.060864
2026-03-08,75188,0.42,TIER_1,402,401,0.003309
2026-03-08,75188,0.43,TIER_1,3024,2887,0.024892
2026-03-08,75188,0.48,TIER_1,2146,1963,0.017665
2026-03-08,75188,0.49,TIER_1,935,889,0.007696
2026-03-08,75188,0,USA,5,5,0.000008
2026-03-08,75188,0.04,USA,43941,43362,0.066159
2026-03-08,75188,0.06,USA,82070,80249,0.123566
2026-03-08,75188,0.13,USA,4,4,0.000006
2026-03-08,75188,0.16,USA,29147,21095,0.043884
2026-03-08,75188,0.18,USA,216,183,0.000325
2026-03-08,75188,0.21,USA,10180,5833,0.015327
2026-03-08,75188,0.22,USA,12395,6598,0.018662
2026-03-08,75188,0.25,USA,183,157,0.000276
2026-03-08,75188,0.27,USA,612,552,0.000921
2026-03-08,75188,0.28,USA,1216,1166,0.001831
2026-03-08,75188,0.3,USA,658,515,0.000991
2026-03-08,75188,0.31,USA,18547,10425,0.027925
2026-03-08,75188,0.33,USA,12422,9561,0.018703
2026-03-08,75188,0.34,USA,4997,4592,0.007524
2026-03-08,75188,0.36,USA,1097,1021,0.001652
2026-03-08,75188,0.37,USA,26878,25800,0.040468
2026-03-08,75188,0.39,USA,3036,2812,0.004571
2026-03-08,75188,0.4,USA,30312,17676,0.045638
2026-03-08,75188,0.42,USA,3820,3610,0.005751
2026-03-08,75188,0.43,USA,5456,5349,0.008215
2026-03-08,75188,0.45,USA,7132,6792,0.010738
2026-03-08,75188,0.46,USA,6632,6436,0.009985
2026-03-08,75188,0.48,USA,5439,5341,0.008189
2026-03-08,75188,0.49,USA,18979,15505,0.028575
2026-03-08,75188,0.51,USA,4498,3692,0.006772
2026-03-08,75188,0.52,USA,6764,5863,0.010184
2026-03-08,75188,0.54,USA,481,475,0.000724
2026-03-08,75188,0.55,USA,11986,11820,0.018046
2026-03-08,75188,0.57,USA,4147,3915,0.006244
2026-03-08,75188,0.58,USA,22618,19090,0.034054
2026-03-08,75188,0.6,USA,9250,8263,0.013927
2026-03-08,75188,0.61,USA,6708,5642,0.010100
2026-03-08,75188,0.63,USA,8649,5697,0.013022
2026-03-08,75188,0.64,USA,4124,3142,0.006209
2026-03-08,75188,0.66,USA,1226,1062,0.001846
2026-03-08,75188,0.67,USA,2065,1866,0.003109
2026-03-08,75188,0.69,USA,5300,4984,0.007980
2026-03-08,75188,0.7,USA,10570,9994,0.015914
2026-03-08,75188,0.72,USA,2167,2092,0.003263
2026-03-08,75188,0.73,USA,4905,3933,0.007385
2026-03-08,75188,0.75,USA,3181,3153,0.004789
2026-03-08,75188,0.76,USA,780,626,0.001174
2026-03-08,75188,0.78,USA,7821,3962,0.011775
2026-03-08,75188,0.79,USA,538,486,0.000810
2026-03-08,75188,0.81,USA,19,19,0.000029
2026-03-08,75188,0.82,USA,6216,6131,0.009359
2026-03-08,75188,0.84,USA,1459,1348,0.002197
2026-03-08,75188,0.85,USA,44135,35962,0.066451
2026-03-08,75188,0.86,USA,1,1,0.000002
2026-03-08,75188,0.87,USA,1035,990,0.001558
2026-03-08,75188,0.88,USA,16707,16317,0.025154
2026-03-08,75188,0.9,USA,27302,26738,0.041107
2026-03-08,75188,0.91,USA,1529,1046,0.002302
2026-03-08,75188,0.93,USA,1412,1013,0.002126
2026-03-08,75188,0.94,USA,8997,7435,0.013546
2026-03-08,75188,0.96,USA,920,736,0.001385
2026-03-08,75188,1,USA,3262,2837,0.004911
2026-03-08,75188,1.02,USA,21757,16954,0.032758
2026-03-08,75188,1.08,USA,1949,1944,0.002934
2026-03-08,75188,1.09,USA,15906,15807,0.023948
2026-03-08,75188,1.11,USA,11407,10522,0.017175
2026-03-08,75188,1.12,USA,13,12,0.000020
2026-03-08,75188,1.18,USA,2774,2774,0.004177
2026-03-08,75188,1.2,USA,54169,46054,0.081558
2026-03-08,75188,1.21,USA,8,1,0.000012
2026-03-08,75188,1.28,USA,2,2,0.000003
2026-03-08,75188,1.4,USA,40,15,0.000060
2026-03-08,75188,4,USA,1,0,0.000002
2026-03-08,75188,8,USA,5,5,0.000008
2026-03-09,75188,0.04,GDPR,6960,4918,0.135951
2026-03-09,75188,0.06,GDPR,8525,5596,0.166520
2026-03-09,75188,0.07,GDPR,78,77,0.001524
2026-03-09,75188,0.09,GDPR,59,59,0.001152
2026-03-09,75188,0.1,GDPR,1,1,0.000020
2026-03-09,75188,0.13,GDPR,657,346,0.012833
2026-03-09,75188,0.15,GDPR,395,333,0.007716
2026-03-09,75188,0.16,GDPR,9331,406,0.182264
2026-03-09,75188,0.18,GDPR,3544,1180,0.069226
2026-03-09,75188,0.19,GDPR,2858,710,0.055826
2026-03-09,75188,0.21,GDPR,278,155,0.005430
2026-03-09,75188,0.22,GDPR,106,41,0.002071
2026-03-09,75188,0.24,GDPR,1203,343,0.023498
2026-03-09,75188,0.25,GDPR,6785,2398,0.132532
2026-03-09,75188,0.28,GDPR,132,76,0.002578
2026-03-09,75188,0.3,GDPR,34,18,0.000664
2026-03-09,75188,0.31,GDPR,1376,287,0.026878
2026-03-09,75188,0.33,GDPR,173,39,0.003379
2026-03-09,75188,0.34,GDPR,260,0,0.005079
2026-03-09,75188,0.36,GDPR,218,17,0.004258
2026-03-09,75188,0.37,GDPR,582,224,0.011368
2026-03-09,75188,0.39,GDPR,502,66,0.009806
2026-03-09,75188,0.42,GDPR,102,16,0.001992
2026-03-09,75188,0.43,GDPR,3,0,0.000059
2026-03-09,75188,0.45,GDPR,2,1,0.000039
2026-03-09,75188,0.48,GDPR,815,219,0.015920
2026-03-09,75188,0.49,GDPR,1933,392,0.037758
2026-03-09,75188,0.5,GDPR,4,0,0.000078
2026-03-09,75188,0.51,GDPR,55,22,0.001074
2026-03-09,75188,0.54,GDPR,4,0,0.000078
2026-03-09,75188,0.57,GDPR,135,36,0.002637
2026-03-09,75188,0.6,GDPR,1688,306,0.032972
2026-03-09,75188,0.61,GDPR,919,184,0.017951
2026-03-09,75188,0.64,GDPR,1,1,0.000020
2026-03-09,75188,0.76,GDPR,2,0,0.000039
2026-03-09,75188,0.85,GDPR,1345,325,0.026272
2026-03-09,75188,1.09,GDPR,81,0,0.001582
2026-03-09,75188,1.11,GDPR,12,1,0.000234
2026-03-09,75188,1.12,GDPR,37,0,0.000723
2026-03-09,75188,0.04,Other,8569,6516,0.185778
2026-03-09,75188,0.05,Other,2870,1467,0.062222
2026-03-09,75188,0.06,Other,11895,8723,0.257886
2026-03-09,75188,0.07,Other,876,723,0.018992
2026-03-09,75188,0.09,Other,86,33,0.001864
2026-03-09,75188,0.1,Other,337,266,0.007306
2026-03-09,75188,0.13,Other,417,81,0.009041
2026-03-09,75188,0.15,Other,739,735,0.016022
2026-03-09,75188,0.16,Other,13707,3892,0.297171
2026-03-09,75188,0.18,Other,1764,854,0.038244
2026-03-09,75188,0.19,Other,2065,869,0.044770
2026-03-09,75188,0.21,Other,523,298,0.011339
2026-03-09,75188,0.24,Other,1877,965,0.040694
2026-03-09,75188,0.25,Other,32,24,0.000694
2026-03-09,75188,0.3,Other,147,48,0.003187
2026-03-09,75188,0.37,Other,21,7,0.000455
2026-03-09,75188,0.49,Other,96,53,0.002081
2026-03-09,75188,0.54,Other,16,13,0.000347
2026-03-09,75188,0.55,Other,9,5,0.000195
2026-03-09,75188,0.64,Other,9,6,0.000195
2026-03-09,75188,0.66,Other,2,2,0.000043
2026-03-09,75188,0.85,Other,9,7,0.000195
2026-03-09,75188,0.87,Other,15,9,0.000325
2026-03-09,75188,0.88,Other,44,5,0.000954
2026-03-09,75188,0.04,TIER_1,22075,21359,0.146437
2026-03-09,75188,0.06,TIER_1,14625,13209,0.097017
2026-03-09,75188,0.07,TIER_1,1000,996,0.006634
2026-03-09,75188,0.09,TIER_1,66,31,0.000438
2026-03-09,75188,0.1,TIER_1,417,417,0.002766
2026-03-09,75188,0.12,TIER_1,378,377,0.002508
2026-03-09,75188,0.13,TIER_1,1675,1652,0.011111
2026-03-09,75188,0.15,TIER_1,733,729,0.004862
2026-03-09,75188,0.16,TIER_1,54398,9085,0.360856
2026-03-09,75188,0.18,TIER_1,5975,3212,0.039636
2026-03-09,75188,0.19,TIER_1,869,473,0.005765
2026-03-09,75188,0.21,TIER_1,2993,1350,0.019854
2026-03-09,75188,0.22,TIER_1,11295,5671,0.074927
2026-03-09,75188,0.24,TIER_1,890,523,0.005904
2026-03-09,75188,0.25,TIER_1,6870,2705,0.045573
2026-03-09,75188,0.27,TIER_1,1167,711,0.007741
2026-03-09,75188,0.28,TIER_1,1935,1004,0.012836
2026-03-09,75188,0.3,TIER_1,1378,678,0.009141
2026-03-09,75188,0.31,TIER_1,1652,670,0.010959
2026-03-09,75188,0.32,TIER_1,1,0,0.000007
2026-03-09,75188,0.33,TIER_1,687,343,0.004557
2026-03-09,75188,0.34,TIER_1,2894,1378,0.019198
2026-03-09,75188,0.36,TIER_1,4086,3727,0.027105
2026-03-09,75188,0.37,TIER_1,2327,1430,0.015436
2026-03-09,75188,0.4,TIER_1,2603,1056,0.017267
2026-03-09,75188,0.42,TIER_1,295,190,0.001957
2026-03-09,75188,0.43,TIER_1,1705,738,0.011310
2026-03-09,75188,0.45,TIER_1,1121,392,0.007436
2026-03-09,75188,0.48,TIER_1,318,315,0.002109
2026-03-09,75188,0.49,TIER_1,185,182,0.001227
2026-03-09,75188,0.52,TIER_1,1,1,0.000007
2026-03-09,75188,0.54,TIER_1,216,44,0.001433
2026-03-09,75188,0.55,TIER_1,1255,572,0.008325
2026-03-09,75188,0.57,TIER_1,712,477,0.004723
2026-03-09,75188,0.58,TIER_1,923,528,0.006123
2026-03-09,75188,0.62,TIER_1,2,0,0.000013
2026-03-09,75188,0.66,TIER_1,1,1,0.000007
2026-03-09,75188,0.73,TIER_1,885,586,0.005871
2026-03-09,75188,0.75,TIER_1,134,106,0.000889
2026-03-09,75188,0.76,TIER_1,1,1,0.000007
2026-03-09,75188,0.8,TIER_1,1,1,0.000007
2026-03-09,75188,0.82,TIER_1,1,1,0.000007
2026-03-09,75188,1.38,TIER_1,1,1,0.000007
2026-03-09,75188,1.4,TIER_1,1,1,0.000007
2026-03-09,75188,0.04,USA,183198,181420,0.187197
2026-03-09,75188,0.06,USA,103039,100537,0.105288
2026-03-09,75188,0.07,USA,23,18,0.000024
2026-03-09,75188,0.16,USA,110591,78858,0.113005
2026-03-09,75188,0.18,USA,211,148,0.000216
2026-03-09,75188,0.21,USA,48,36,0.000049
2026-03-09,75188,0.22,USA,43043,23149,0.043983
2026-03-09,75188,0.25,USA,293,208,0.000299
2026-03-09,75188,0.27,USA,525,450,0.000536
2026-03-09,75188,0.28,USA,1378,1170,0.001408
2026-03-09,75188,0.3,USA,805,754,0.000823
2026-03-09,75188,0.31,USA,11184,7951,0.011428
2026-03-09,75188,0.32,USA,1,1,0.000001
2026-03-09,75188,0.33,USA,13361,10966,0.013653
2026-03-09,75188,0.34,USA,24077,19791,0.024603
2026-03-09,75188,0.36,USA,734,730,0.000750
2026-03-09,75188,0.37,USA,17115,16270,0.017489
2026-03-09,75188,0.39,USA,15049,14209,0.015378
2026-03-09,75188,0.4,USA,38916,35264,0.039766
2026-03-09,75188,0.42,USA,6401,3571,0.006541
2026-03-09,75188,0.43,USA,20727,15265,0.021179
2026-03-09,75188,0.45,USA,6714,6678,0.006861
2026-03-09,75188,0.46,USA,14743,14019,0.015065
2026-03-09,75188,0.48,USA,6477,6011,0.006618
2026-03-09,75188,0.49,USA,3696,3299,0.003777
2026-03-09,75188,0.51,USA,1085,1054,0.001109
2026-03-09,75188,0.52,USA,1788,1399,0.001827
2026-03-09,75188,0.54,USA,622,566,0.000636
2026-03-09,75188,0.55,USA,5939,5833,0.006069
2026-03-09,75188,0.57,USA,1905,1662,0.001947
2026-03-09,75188,0.58,USA,14703,13098,0.015024
2026-03-09,75188,0.6,USA,19260,14118,0.019680
2026-03-09,75188,0.61,USA,12012,9969,0.012274
2026-03-09,75188,0.63,USA,2357,1770,0.002408
2026-03-09,75188,0.64,USA,3042,2678,0.003108
2026-03-09,75188,0.66,USA,1167,868,0.001192
2026-03-09,75188,0.67,USA,7434,6479,0.007596
2026-03-09,75188,0.69,USA,2720,2574,0.002779
2026-03-09,75188,0.7,USA,4137,4033,0.004227
2026-03-09,75188,0.72,USA,5635,5298,0.005758
2026-03-09,75188,0.73,USA,3306,3259,0.003378
2026-03-09,75188,0.75,USA,5721,4778,0.005846
2026-03-09,75188,0.76,USA,8538,6331,0.008724
2026-03-09,75188,0.78,USA,4083,2728,0.004172
2026-03-09,75188,0.79,USA,3293,2537,0.003365
2026-03-09,75188,0.81,USA,2258,2137,0.002307
2026-03-09,75188,0.82,USA,5588,4586,0.005710
2026-03-09,75188,0.84,USA,1720,1537,0.001758
2026-03-09,75188,0.85,USA,68895,46210,0.070399
2026-03-09,75188,0.86,USA,6,1,0.000006
2026-03-09,75188,0.87,USA,2746,1952,0.002806
2026-03-09,75188,0.88,USA,5956,2944,0.006086
2026-03-09,75188,0.9,USA,15644,15125,0.015985
2026-03-09,75188,0.91,USA,38202,37331,0.039036
2026-03-09,75188,0.93,USA,686,649,0.000701
2026-03-09,75188,0.94,USA,2371,2117,0.002423
2026-03-09,75188,0.96,USA,2370,1645,0.002422
2026-03-09,75188,0.97,USA,3011,1978,0.003077
2026-03-09,75188,0.99,USA,2336,1567,0.002387
2026-03-09,75188,1,USA,7514,6556,0.007678
2026-03-09,75188,1.02,USA,1581,1486,0.001616
2026-03-09,75188,1.03,USA,897,827,0.000917
2026-03-09,75188,1.05,USA,429,366,0.000438
2026-03-09,75188,1.06,USA,646,532,0.000660
2026-03-09,75188,1.08,USA,169,147,0.000173
2026-03-09,75188,1.09,USA,4181,3982,0.004272
2026-03-09,75188,1.11,USA,3483,3055,0.003559
2026-03-09,75188,1.12,USA,845,452,0.000863
2026-03-09,75188,1.14,USA,84,80,0.000086
2026-03-09,75188,1.15,USA,938,813,0.000958
2026-03-09,75188,1.17,USA,1186,884,0.001212
2026-03-09,75188,1.18,USA,3601,1084,0.003680
2026-03-09,75188,1.2,USA,20049,14555,0.020487
2026-03-09,75188,1.25,USA,3986,3700,0.004073
2026-03-09,75188,1.3,USA,2070,1367,0.002115
2026-03-09,75188,1.38,USA,2,0,0.000002
2026-03-09,75188,1.4,USA,11653,10914,0.011907
2026-03-09,75188,1.46,USA,1,1,0.000001
2026-03-09,75188,1.5,USA,10271,6315,0.010495
2026-03-09,75188,1.6,USA,298,234,0.000305
2026-03-09,75188,1.8,USA,6778,6764,0.006926
2026-03-09,75188,1.9,USA,4242,3710,0.004335
2026-03-09,75188,2,USA,705,399,0.000720
2026-03-09,75188,2.1,USA,10132,5872,0.010353
2026-03-09,75188,4,USA,11,11,0.000011
2026-03-10,75188,0.04,GDPR,25256,19042,0.191787
2026-03-10,75188,0.06,GDPR,10886,7184,0.082665
2026-03-10,75188,0.07,GDPR,1472,446,0.011178
2026-03-10,75188,0.09,GDPR,15,15,0.000114
2026-03-10,75188,0.1,GDPR,50,32,0.000380
2026-03-10,75188,0.13,GDPR,561,433,0.004260
2026-03-10,75188,0.15,GDPR,258,197,0.001959
2026-03-10,75188,0.16,GDPR,20348,2097,0.154517
2026-03-10,75188,0.18,GDPR,4929,1742,0.037429
2026-03-10,75188,0.19,GDPR,2014,857,0.015294
2026-03-10,75188,0.21,GDPR,578,178,0.004389
2026-03-10,75188,0.22,GDPR,514,96,0.003903
2026-03-10,75188,0.24,GDPR,543,261,0.004123
2026-03-10,75188,0.25,GDPR,2479,909,0.018825
2026-03-10,75188,0.27,GDPR,1836,685,0.013942
2026-03-10,75188,0.28,GDPR,4946,1872,0.037558
2026-03-10,75188,0.3,GDPR,6674,1410,0.050680
2026-03-10,75188,0.31,GDPR,645,261,0.004898
2026-03-10,75188,0.33,GDPR,717,171,0.005445
2026-03-10,75188,0.34,GDPR,1741,382,0.013221
2026-03-10,75188,0.36,GDPR,1332,234,0.010115
2026-03-10,75188,0.37,GDPR,5080,1240,0.038576
2026-03-10,75188,0.39,GDPR,1950,656,0.014808
2026-03-10,75188,0.4,GDPR,1790,566,0.013593
2026-03-10,75188,0.42,GDPR,693,196,0.005262
2026-03-10,75188,0.43,GDPR,863,182,0.006553
2026-03-10,75188,0.45,GDPR,27,1,0.000205
2026-03-10,75188,0.46,GDPR,659,255,0.005004
2026-03-10,75188,0.48,GDPR,1,1,0.000008
2026-03-10,75188,0.49,GDPR,678,188,0.005149
2026-03-10,75188,0.51,GDPR,52,48,0.000395
2026-03-10,75188,0.52,GDPR,68,4,0.000516
2026-03-10,75188,0.54,GDPR,229,56,0.001739
2026-03-10,75188,0.55,GDPR,352,147,0.002673
2026-03-10,75188,0.58,GDPR,406,11,0.003083
2026-03-10,75188,0.6,GDPR,1668,615,0.012666
2026-03-10,75188,0.61,GDPR,1690,264,0.012833
2026-03-10,75188,0.63,GDPR,716,239,0.005437
2026-03-10,75188,0.64,GDPR,774,168,0.005878
2026-03-10,75188,0.66,GDPR,699,133,0.005308
2026-03-10,75188,0.67,GDPR,2181,545,0.016562
2026-03-10,75188,0.69,GDPR,2889,632,0.021938
2026-03-10,75188,0.7,GDPR,2297,600,0.017443
2026-03-10,75188,0.73,GDPR,12621,2537,0.095840
2026-03-10,75188,0.75,GDPR,27,16,0.000205
2026-03-10,75188,0.79,GDPR,47,0,0.000357
2026-03-10,75188,0.82,GDPR,483,219,0.003668
2026-03-10,75188,0.85,GDPR,448,108,0.003402
2026-03-10,75188,0.87,GDPR,24,10,0.000182
2026-03-10,75188,0.88,GDPR,282,28,0.002141
2026-03-10,75188,0.9,GDPR,118,58,0.000896
2026-03-10,75188,0.91,GDPR,509,111,0.003865
2026-03-10,75188,0.94,GDPR,483,120,0.003668
2026-03-10,75188,0.96,GDPR,2443,445,0.018551
2026-03-10,75188,0.97,GDPR,373,75,0.002832
2026-03-10,75188,1.15,GDPR,129,11,0.000980
2026-03-10,75188,1.17,GDPR,145,27,0.001101
2026-03-10,75188,0.04,Other,14531,9068,0.306148
2026-03-10,75188,0.05,Other,3693,1447,0.077806
2026-03-10,75188,0.06,Other,7940,4934,0.167285
2026-03-10,75188,0.07,Other,1575,1098,0.033183
2026-03-10,75188,0.09,Other,81,29,0.001707
2026-03-10,75188,0.1,Other,1383,1128,0.029138
2026-03-10,75188,0.12,Other,1632,171,0.034384
2026-03-10,75188,0.13,Other,3177,547,0.066935
2026-03-10,75188,0.16,Other,5663,2313,0.119311
2026-03-10,75188,0.18,Other,314,214,0.006616
2026-03-10,75188,0.19,Other,198,90,0.004172
2026-03-10,75188,0.21,Other,2803,2353,0.059055
2026-03-10,75188,0.22,Other,595,460,0.012536
2026-03-10,75188,0.24,Other,128,66,0.002697
2026-03-10,75188,0.25,Other,95,3,0.002002
2026-03-10,75188,0.3,Other,2162,668,0.045550
2026-03-10,75188,0.31,Other,185,4,0.003898
2026-03-10,75188,0.33,Other,183,11,0.003856
2026-03-10,75188,0.34,Other,621,20,0.013084
2026-03-10,75188,0.36,Other,64,16,0.001348
2026-03-10,75188,0.49,Other,4,0,0.000084
2026-03-10,75188,0.52,Other,30,26,0.000632
2026-03-10,75188,0.54,Other,15,12,0.000316
2026-03-10,75188,0.55,Other,14,6,0.000295
2026-03-10,75188,0.64,Other,71,19,0.001496
2026-03-10,75188,0.72,Other,5,3,0.000105
2026-03-10,75188,0.76,Other,226,13,0.004762
2026-03-10,75188,0.79,Other,3,0,0.000063
2026-03-10,75188,0.85,Other,2,2,0.000042
2026-03-10,75188,1.18,Other,17,0,0.000358
2026-03-10,75188,1.3,Other,4,0,0.000084
2026-03-10,75188,1.4,Other,5,0,0.000105
2026-03-10,75188,1.9,Other,3,1,0.000063
2026-03-10,75188,2,Other,42,10,0.000885
2026-03-10,75188,0.04,TIER_1,29802,29363,0.191346
2026-03-10,75188,0.06,TIER_1,10111,9275,0.064919
2026-03-10,75188,0.07,TIER_1,1369,1360,0.008790
2026-03-10,75188,0.09,TIER_1,238,237,0.001528
2026-03-10,75188,0.12,TIER_1,2,2,0.000013
2026-03-10,75188,0.13,TIER_1,1920,1878,0.012328
2026-03-10,75188,0.15,TIER_1,402,402,0.002581
2026-03-10,75188,0.16,TIER_1,41155,9298,0.264239
2026-03-10,75188,0.18,TIER_1,2792,2026,0.017926
2026-03-10,75188,0.19,TIER_1,1463,1019,0.009393
2026-03-10,75188,0.21,TIER_1,2476,1787,0.015897
2026-03-10,75188,0.22,TIER_1,6192,3466,0.039756
2026-03-10,75188,0.24,TIER_1,2371,1156,0.015223
2026-03-10,75188,0.25,TIER_1,4853,2883,0.031159
2026-03-10,75188,0.27,TIER_1,3482,1617,0.022356
2026-03-10,75188,0.28,TIER_1,3173,1459,0.020373
2026-03-10,75188,0.3,TIER_1,998,257,0.006408
2026-03-10,75188,0.31,TIER_1,2199,1177,0.014119
2026-03-10,75188,0.33,TIER_1,971,490,0.006234
2026-03-10,75188,0.34,TIER_1,1320,823,0.008475
2026-03-10,75188,0.36,TIER_1,477,370,0.003063
2026-03-10,75188,0.37,TIER_1,2127,1834,0.013657
2026-03-10,75188,0.39,TIER_1,2409,2037,0.015467
2026-03-10,75188,0.4,TIER_1,16555,8241,0.106293
2026-03-10,75188,0.42,TIER_1,1787,1087,0.011474
2026-03-10,75188,0.43,TIER_1,1454,874,0.009336
2026-03-10,75188,0.45,TIER_1,1407,696,0.009034
2026-03-10,75188,0.46,TIER_1,243,192,0.001560
2026-03-10,75188,0.48,TIER_1,68,46,0.000437
2026-03-10,75188,0.49,TIER_1,677,291,0.004347
2026-03-10,75188,0.51,TIER_1,20,14,0.000128
2026-03-10,75188,0.52,TIER_1,27,17,0.000173
2026-03-10,75188,0.55,TIER_1,876,413,0.005624
2026-03-10,75188,0.57,TIER_1,588,240,0.003775
2026-03-10,75188,0.58,TIER_1,124,72,0.000796
2026-03-10,75188,0.6,TIER_1,452,386,0.002902
2026-03-10,75188,0.61,TIER_1,6467,6011,0.041522
2026-03-10,75188,0.63,TIER_1,1140,905,0.007319
2026-03-10,75188,0.64,TIER_1,66,25,0.000424
2026-03-10,75188,0.72,TIER_1,35,34,0.000225
2026-03-10,75188,0.73,TIER_1,13,13,0.000083
2026-03-10,75188,0.76,TIER_1,178,178,0.001143
2026-03-10,75188,0.78,TIER_1,410,395,0.002632
2026-03-10,75188,0.79,TIER_1,803,679,0.005156
2026-03-10,75188,1.5,TIER_1,3,0,0.000019
2026-03-10,75188,3,TIER_1,54,1,0.000347
2026-03-10,75188,0,USA,14,14,0.000015
2026-03-10,75188,0.04,USA,218568,217182,0.233408
2026-03-10,75188,0.06,USA,60047,58732,0.064124
2026-03-10,75188,0.12,USA,82,82,0.000088
2026-03-10,75188,0.15,USA,43,41,0.000046
2026-03-10,75188,0.16,USA,99118,74703,0.105848
2026-03-10,75188,0.18,USA,62,51,0.000066
2026-03-10,75188,0.19,USA,118,118,0.000126
2026-03-10,75188,0.22,USA,1623,789,0.001733
2026-03-10,75188,0.24,USA,74,73,0.000079
2026-03-10,75188,0.25,USA,13738,6465,0.014671
2026-03-10,75188,0.27,USA,440,427,0.000470
2026-03-10,75188,0.28,USA,1452,1079,0.001551
2026-03-10,75188,0.3,USA,442,387,0.000472
2026-03-10,75188,0.31,USA,6267,4523,0.006693
2026-03-10,75188,0.33,USA,7526,6234,0.008037
